Epoch,Val RMSE,Val Accuracy
180,37.69650110606569,0.9266666769981384
181,37.94890800638319,0.9279999732971191
182,38.0359646963383,0.9281666278839111
183,38.48745638474268,0.9281666278839111
184,38.62801998319088,0.9281666278839111
185,38.622726302401254,0.9281666278839111
186,38.88661087061902,0.9288333058357239
187,40.607534000746654,0.9276666641235352
188,42.385936801448324,0.9253333210945129
189,41.91422518652921,0.9253333210945129
190,42.696330772782304,0.9243333339691162
191,35.05309281125272,0.9278333187103271
